A,A1,AB,AB1,AB2,AD,AD1,Access width,Aim,ArticleCode,A²,B,B1,B2,B3,B4,B5,Battery capacity,Battery charge time,Blade,Cabinet width,Colour / surface,Compatibility,Connection,Content,Cut-out,D,D1,DN,DN1,DNV,Discharge rate,Door,Drain,E,E1,Fastening,Fastening points,G,G1,Gl,Glass thickness,Glass thickness door,Gs,H,H1,H2,H3,Hinge material,IK,ImageURL,Inlet,Insulation,K,K1 max.,K2 max.,K3 max.,L,L1,L2,L3,La,Luminous flux,Luminous flux (max. / above / below),"Luminous flux, above","Luminous flux, below","Luminous flux, indirect",M,Main element weight,Mix & Match,Mixer,Model,NPT,Nominal width,Number of outlets,Number of power sockets,Outlet,Overflow,PN,PageURL,Plug type,Power consumption,Power consumption of mirror heating,Power socket,Product material,Protection class,Quick-release hinges,R,R1,RMF,RMF1,Rg,Rp,Rp1,RpMF,RpMF1,S,SW,Sanitary module,Sealing of connection,Shelf space,Soft-closing mechanism,Specification number,Straight connector,T,T1,T2,T3,T4,T5,T6,Tap hole,Tip,Title,Total water capacity,Towel rail,Trap cutout,Washbasin width,With overflow hole,X,X1,X2,X3,X4,X5,X6,Z,Z1,Z2,Z3,Z4,Z5,Z6,a,a1,arc,arc2,b,c,"d, ø","d1, ø","d2, ø","d3, ø","da, ø","di, ø","di1, ø",h,h1,h2,k,l,l1,l2,m,n,r,s,s1
,,,,,,,,,50564,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,3/4 ″,,,,,,4.4 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/22/15/DAS_122215_20170925_153711.jpg",,,,,,,6.4 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103156,,,,,,,,1/2 ″,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel adaptor union with male thread (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,18 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,50565,,,,,,,,,,,,,,,,,,,15 / 20,,,,,,,,,,3/4 ″,,,,,,4.6 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/22/15/DAS_122215_20170925_153711.jpg",,,,,,,6.6 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103156,,,,,,,,3/4 ″,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel adaptor union with male thread (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,18 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,50566,,,,,,,,,,,,,,,,,,,20 / 15,,,,,,,,,,1 ″,,,,,,4.6 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/22/15/DAS_122215_20170925_153711.jpg",,,,,,,6.7 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103156,,,,,,,,1/2 ″,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel adaptor union with male thread (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,22 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,50567,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,1 ″,,,,,,4.7 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/22/15/DAS_122215_20170925_153711.jpg",,,,,,,6.8 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103156,,,,,,,,3/4 ″,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel adaptor union with male thread (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,22 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,50568,,,,,,,,,,,,,,,,,,,20 / 25,,,,,,,,,,1 ″,,,,,,5.2 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/22/15/DAS_122215_20170925_153711.jpg",,,,,,,7.3 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103156,,,,,,,,1 ″,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel adaptor union with male thread (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,22 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,50570,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,1 1/4 ″,,,,,,5.5 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/22/15/DAS_122215_20170925_153711.jpg",,,,,,,7.8 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103156,,,,,,,,1 ″,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel adaptor union with male thread (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,28 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,50571,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,1 1/2 ″,,,,,,5.9 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/22/15/DAS_122215_20170925_153711.jpg",,,,,,,8.5 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103156,,,,,,,,1 1/4 ″,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel adaptor union with male thread (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,35 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,50572,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,1 3/4 ″,,,,,,6 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/22/15/DAS_122215_20170925_153711.jpg",,,,,,,9 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103156,,,,,,,,1 1/2 ″,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel adaptor union with male thread (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,42 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,50573,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,2 3/8 ″,,,,,,6.8 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/22/15/DAS_122215_20170925_153711.jpg",,,,,,,10.3 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103156,,,,,,,,2 ″,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit Mapress Stainless Steel adaptor union with male thread (FKM, blue) | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,54 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,359.665.P5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/24/42/DAS_2242442_20210809_073926.jpg",,,,,,,,,,,,,,,,,,3.8 kg,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_2155128,BS 1363 A,1300 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit KSS-200 welding plate, 230 V | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,40–200 mm,,,,,,,,,,,,,,,,,,
,,,,,4–6 cm,,,,24005,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/24/14/DAS_122414_20170927_105517.jpg",,,,,,,2.7 cm,10.8 cm,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper set of connector T-pieces for inlet and return flow | Geberit product catalogue,,,,,,,,,,,,,10 cm,,,,,,,,,90 °,,,,15 mm,15 mm,,,,,,,,,,,6.5 cm,,,,,,
,,,,,4–6 cm,,,,24006,,,,,,,,,,,,,,,,,,,15 / 12,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/24/14/DAS_122414_20170927_105517.jpg",,,,,,,2.9 cm,11 cm,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper set of connector T-pieces for inlet and return flow | Geberit product catalogue,,,,,,,,,,,,,10 cm,,,,,,,,,90 °,,,,18 mm,15 mm,,,,,,,,,,,6.5 cm,,,,,,
,,,,,4–6 cm,,,,24007,,,,,,,,,,,,,,,,,,,20 / 12,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/24/14/DAS_122414_20170927_105517.jpg",,,,,,,3.3 cm,11.2 cm,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper set of connector T-pieces for inlet and return flow | Geberit product catalogue,,,,,,,,,,,,,10 cm,,,,,,,,,90 °,,,,22 mm,15 mm,,,,,,,,,,,6.5 cm,,,,,,
,,,,,,,,,361.742.00.1,,,,,,,,,,,,,,,,,9.2 cm,,50,,,,,,,,,,,,,,,,0.3 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,50 mm,,,,,45 mm,,,,,,,,,,,,,
,,,,,,,,,363.742.00.1,,,,,,,,,,,,,,,,,10.7 cm,,56–60,,,,,,,,,,,,,,,,0.3 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,56–63 mm,,,,,59 mm,,,,,,,,,,,,,
,,,,,,,,,365.742.00.1,,,,,,,,,,,,,,,,,12.7 cm,,70,,,,,,,,,,,,,,,,0.3 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,75 mm,,,,,69 mm,,,,,,,,,,,,,
,,,,,,,,,366.742.00.1,,,,,,,,,,,,,,,,,14.2 cm,,90,,,,,,,,,,,,,,,,0.3 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,90 mm,,,,,83 mm,,,,,,,,,,,,,
,,,,,,,,,367.742.00.1,,,,,,,,,,,,,,,,,16.2 cm,,100,,,,,,,,,,,,,,,,0.3 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,110 mm,,,,,102 mm,,,,,,,,,,,,,
,,,,,,,,,368.742.00.1,,,,,,,,,,,,,,,,,19.2 cm,,125,,,,,,,,,,,,,,,,0.3 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,125 mm,,,,,116 mm,,,,,,,,,,,,,
,,,,,,,,,369.742.00.1,,,,,,,,,,,,,,,,,21.7 cm,,150,,,,,,,,,,,,,,,,0.3 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,160 mm,,,,,149 mm,,,,,,,,,,,,,
,,,,,,,,,370.742.00.1,,,,,,,,,,,,,,,,,27.2 cm,,200,,,,,,,,,,,,,,,,0.3 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,200 mm,,,,,191 mm,,,,,,,,,,,,,
,,,,,,,,,371.742.00.1,,,,,,,,,,,,,,,,,32.7 cm,,250,,,,,,,,,,,,,,,,0.4 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,250 mm,,,,,238 mm,,,,,,,,,,,,,
,,,,,,,,,372.742.00.1,,,,,,,,,,,,,,,,,37.7 cm,,300,,,,,,,,,,,,,,,,0.4 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/55/DAS_121155_20170925_174545.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_101688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit HDPE flange gasket | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,315 mm,,,,,298 mm,,,,,,,,,,,,,
,,,,,,,,,619.616.00.1,,,,,,,,,,,,,,,,,16 cm,,65,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/47/86/DAS_1754786_20200311_132330.jpg",,,,,,,11.3 cm,,,,,,,,,,,,,,,,,,,,,6 bar,https://catalog.geberit.co.uk/en-GB/product/PRO_1637423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit FlowFit flange PN6, with pressing unit | Geberit product catalogue",,,,,,,,,,,,,5 cm,,,,,,,,,,,,,75 mm,,,,,70 mm,,,,,130 mm,2.4 cm,,,14 mm,4 pc.,,,
,,,,,,,,,34752,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/23/95/DAS_122395_20170927_171512.jpg",,,,,,,2.3 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper cap (gas) | Geberit product catalogue,,,,,,,,,,,,,0.3 cm,,,,,,,,,,,,,15 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,34753,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/23/95/DAS_122395_20170927_171512.jpg",,,,,,,2.3 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper cap (gas) | Geberit product catalogue,,,,,,,,,,,,,0.3 cm,,,,,,,,,,,,,18 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,34754,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/23/95/DAS_122395_20170927_171512.jpg",,,,,,,2.5 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper cap (gas) | Geberit product catalogue,,,,,,,,,,,,,0.4 cm,,,,,,,,,,,,,22 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,34755,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/23/95/DAS_122395_20170927_171512.jpg",,,,,,,2.7 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper cap (gas) | Geberit product catalogue,,,,,,,,,,,,,0.4 cm,,,,,,,,,,,,,28 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,34756,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/23/95/DAS_122395_20170927_171512.jpg",,,,,,,3 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper cap (gas) | Geberit product catalogue,,,,,,,,,,,,,0.4 cm,,,,,,,,,,,,,35 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,34757,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/23/95/DAS_122395_20170927_171512.jpg",,,,,,,3.4 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper cap (gas) | Geberit product catalogue,,,,,,,,,,,,,0.4 cm,,,,,,,,,,,,,42 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,34758,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/23/95/DAS_122395_20170927_171512.jpg",,,,,,,3.9 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_103336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit Mapress Copper cap (gas) | Geberit product catalogue,,,,,,,,,,,,,0.4 cm,,,,,,,,,,,,,54 mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,560.001.00.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 mm,,,200 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/43/DAS_1105643_20200605_143842.jpg",,,,,,,89 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_1067593,,,,,,,,,,,,,,,,,,,,,,,,,0.8 cm,,,,,,,,,Geberit ONE walk-in shower panel | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,560.002.00.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 mm,,,200 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/43/DAS_1105643_20200605_143842.jpg",,,,,,,99 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_1067593,,,,,,,,,,,,,,,,,,,,,,,,,0.8 cm,,,,,,,,,Geberit ONE walk-in shower panel | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,560.003.00.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 mm,,,200 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/43/DAS_1105643_20200605_143842.jpg",,,,,,,119 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_1067593,,,,,,,,,,,,,,,,,,,,,,,,,0.8 cm,,,,,,,,,Geberit ONE walk-in shower panel | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,560.004.00.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 mm,,,200 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/43/DAS_1105643_20200605_143842.jpg",,,,,,,139 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_1067593,,,,,,,,,,,,,,,,,,,,,,,,,0.8 cm,,,,,,,,,Geberit ONE walk-in shower panel | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,560.005.00.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 mm,,,200 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/56/43/DAS_1105643_20200605_143842.jpg",,,,,,,149 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_1067593,,,,,,,,,,,,,,,,,,,,,,,,,0.8 cm,,,,,,,,,Geberit ONE walk-in shower panel | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,154.446.KS.1,,3 cm,,,,,,,,,,stainless steel brushed,,,,,,,,,,,,,,,,,,,,,,,1 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/43/99/DAS_2734399_20220817_133431.jpg",,,,,,,30–90 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_2622360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit CleanLine50 shower channel | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,154.446.QC.1,,3 cm,,,,,,,,,,"Frame: black chrome / brushed, coated<br/>Surface: black chrome / brushed, coated",,,,,,,,,,,,,,,,,,,,,,,1 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/44/01/DAS_2734401_20220817_133434.jpg",,,,,,,30–90 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_2622360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit CleanLine50 shower channel | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,154.447.KS.1,,3 cm,,,,,,,,,,stainless steel brushed,,,,,,,,,,,,,,,,,,,,,,,1 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/43/99/DAS_2734399_20220817_133431.jpg",,,,,,,30–130 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_2622360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit CleanLine50 shower channel | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,154.447.QC.1,,3 cm,,,,,,,,,,"Frame: black chrome / brushed, coated<br/>Surface: black chrome / brushed, coated",,,,,,,,,,,,,,,,,,,,,,,1 cm,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/44/01/DAS_2734401_20220817_133434.jpg",,,,,,,30–130 cm,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_2622360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geberit CleanLine50 shower channel | Geberit product catalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116.031.11.5,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/43/67/DAS_294367_20240819_113129.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_100698,,≤ 0.5 W,,,Die-cast zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit urinal flush control with electronic flush actuation, battery operation, Type 01 cover plate, round | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116.031.21.5,,,,,,,,,,,,gloss chrome-plated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/43/68/DAS_294368_20240819_113133.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_100698,,≤ 0.5 W,,,Die-cast zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit urinal flush control with electronic flush actuation, battery operation, Type 01 cover plate, round | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116.031.JQ.5,,,,,,,,,,,,matt chrome / easy-to-clean coated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://images.data.geberit.com/image/upload/f_auto,t_ProductThumbnail/11/93/DAS_2721193_20240819_113125.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.geberit.co.uk/en-GB/product/PRO_100698,,≤ 0.5 W,,,Die-cast zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geberit urinal flush control with electronic flush actuation, battery operation, Type 01 cover plate, round | Geberit product catalogue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
