supplier,source_url,scraped_at,product
Drainage Central,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Eared-Coupling,2026-06-10T18:58:27.379159,"{'name': '150mm Heritage Timesaver Cast Iron Soil Pipe Eared Coupling', 'description': '150mm Heritage Timesaver Cast Iron Soil Pipe Eared Coupling\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 266536\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '266536', 'gtin13': '266536', 'sku': '266536', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt05e-eared-hertiage-coupling'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Eared-Coupling', 'price': '89.09', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Plain-Coupling,2026-06-10T18:58:28.206865,"{'name': '150mm Heritage Timesaver Cast Iron Soil Pipe Plain Coupling', 'description': '150mm Heritage Timesaver Cast Iron Soil Pipe Plain Coupling\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 266537\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '266537', 'gtin13': '266537', 'sku': '266537', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt05p-plain-hertiage-coupling'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Plain-Coupling', 'price': '84.36', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Single-Boss-Pipe-50mm-Waste-Compression-Joint,2026-06-10T18:58:29.805035,"{'name': '150mm Heritage Timesaver Cast Iron Soil Pipe Single Boss Pipe 50mm (Waste Compression Joint)', 'description': '150mm Heritage Timesaver Cast Iron Soil Pipe Single Boss Pipe 50mm (Waste Compression Joint)\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 192239\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '192239', 'gtin13': '192239', 'sku': '192239', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt106-single-boss-pipe'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Single-Boss-Pipe-50mm-Waste-Compression-Joint', 'price': '204.11', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Double-50mm-Boss-Pipe-Waste-Compression-Joint,2026-06-10T18:58:29.866353,"{'name': '150mm Heritage Timesaver Cast Iron Soil Pipe Double 50mm Boss Pipe (Waste Compression Joint)', 'description': '150mm Heritage Timesaver Cast Iron Soil Pipe Double 50mm Boss Pipe (Waste Compression Joint)\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 192360\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '192360', 'gtin13': '192360', 'sku': '192360', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt106-single-boss-pipe'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Double-50mm-Boss-Pipe-Waste-Compression-Joint', 'price': '231.06', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-P-Trap-With-Heel-Access-With-Support-Leg,2026-06-10T18:58:30.641895,"{'name': '150mm Heritage Timesaver Cast Iron Soil Pipe P Trap With Heel Access (With Support Leg)', 'description': '150mm Heritage Timesaver Cast Iron Soil Pipe P Trap With Heel Access (With Support Leg)\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191718\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '191718', 'gtin13': '191718', 'sku': '191718', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt37-soil-pipe-p-trap-heel-access'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-P-Trap-With-Heel-Access-With-Support-Leg', 'price': '332.44', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Blank-End-With-50mm-Push-Fit-Connector,2026-06-10T18:58:31.495540,"{'name': '150mm Heritage Timesaver Cast Iron Soil Pipe Blank End With 50mm Push Fit Connector', 'description': '150mm Heritage Timesaver Cast Iron Soil Pipe Blank End With 50mm Push Fit Connector\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191731\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '191731', 'gtin13': '191731', 'sku': '191731', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt71.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Blank-End-With-50mm-Push-Fit-Connector', 'price': '55.72', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/EarthWorx-NW1000-Non-Woven-Geotextile---45m-x-100m,2026-06-10T18:58:31.942121,"{'name': 'EarthWorx NW1000 Non-Woven Geotextile - 4.5m x 100m', 'description': 'EarthWorx NW1000 Non-Woven Geotextile - 4.5m x 100m\r\n&nbsp;\r\n\r\nAn extra heavy duty, non-woven geotextile with superior durability and mechanical resistance, providing ultimate performance in separation, filtration, drainage and reinforcement making it widely used for roads, highways, car parks, railway construction, foundations and retaining structures.\r\n\r\nEarthWorx NW1000 is manufactured from 100% polypropylene fibres to a high specification, which makes it suitable for demanding civil engineering projects particularly those with areas subject to a large volume of vehicular traffic and large imposed loads. This prevents the sub-grade (soil) and sub-base (MOT Type 1 or similar) from mixing, which leads to contamination of the stone sub-base resulting in sinking and rutting of the surface.\r\n\r\nAppliations\r\n\r\n\r\n\tRoads\r\n\tCar Parks\r\n\tRailway Construction\r\n\tFoundations\r\n\tRetaining Structures\r\n\tHorse Arenas\r\n\tHighways\r\n\r\n\r\nManufacturer: Growtivation\r\n\r\nProduct Code: EGF450\r\n\r\nReturn to product list\r\n&nbsp;', 'brand': 'Earthworx', 'mpn': 'EGF450', 'gtin13': '', 'sku': 'EGF450', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/growtivation/earthworx/growtivation-earthworx.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/EarthWorx-NW1000-Non-Woven-Geotextile---45m-x-100m', 'price': '589.76', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Plain-Blank-End,2026-06-10T18:58:32.416942,"{'name': '150mm Heritage Timesaver Cast Iron Soil Pipe Plain Blank End', 'description': '150mm Heritage Timesaver Cast Iron Soil Pipe Plain Blank End\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191727\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '191727', 'gtin13': '191727', 'sku': '191727', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt70.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Plain-Blank-End', 'price': '30.75', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/150mm-x-100mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Pipe-Taper,2026-06-10T18:58:32.974825,"{'name': '150mm x 100mm Heritage Timesaver Cast Iron Soil Pipe Pipe Taper', 'description': '150mm x 100mm Heritage Timesaver Cast Iron Soil Pipe Pipe Taper\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191713\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '191713', 'gtin13': '191713', 'sku': '191713', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt28.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-x-100mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Pipe-Taper', 'price': '171.95', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Rectangular-Door,2026-06-10T18:58:33.779372,"{'name': '150mm Heritage Timesaver Cast Iron Soil Pipe Access Pipe with Rectangular Door', 'description': '150mm Heritage Timesaver Cast Iron Soil Pipe Access Pipe with Rectangular Door\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191701\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '191701', 'gtin13': '191701', 'sku': '191701', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt15.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Rectangular-Door', 'price': '385.87', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Round-Door,2026-06-10T18:58:34.606740,"{'name': '150mm Heritage Timesaver Cast Iron Soil Pipe Access Pipe with Round Door', 'description': '150mm Heritage Timesaver Cast Iron Soil Pipe Access Pipe with Round Door\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver Heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English Heritage etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The Heritage couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191699\n\nReturn to product list\n&amp;nbsp', 'brand': 'Heritage Timesaver Soil', 'mpn': '191699', 'gtin13': '191699', 'sku': '191699', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt14.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/150mm-Heritage-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Round-Door', 'price': '212.82', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
